freq,indic_is,unit,geo\TIME_PERIOD	2025 
A,I_DSK2_LM,PC_IND,ES2	2.91 
A,I_DSK2_LM,PC_IND,ES3	3.44 
A,I_DSK2_LM,PC_IND,ES4	5.45 
A,I_DSK2_LM,PC_IND,ES5	3.15 
A,I_DSK2_LM,PC_IND,ES6	5.09 
A,I_DSK2_LM,PC_IND,ES7	4.37 
A,I_DSK2_LM,PC_IND,FI	0.89 
A,I_DSK2_LM,PC_IND,FR	3.73 
A,I_DSK2_LM,PC_IND,FR1	3.63 u
A,I_DSK2_LM,PC_IND,FRB	3.54 u
A,I_DSK2_LM,PC_IND,FRC	3.84 u
A,I_DSK2_LM,PC_IND,FRD	4.33 u
A,I_DSK2_LM,PC_IND,FRE	4.83 u
A,I_DSK2_LM,PC_IND,FRF	4.29 u
A,I_DSK2_LM,PC_IND,FRG	3.37 u
A,I_DSK2_LM,PC_IND,FRH	3.80 u
A,I_DSK2_LM,PC_IND,FRI	2.93 u
A,I_DSK2_LM,PC_IND,FRJ	3.21 u
A,I_DSK2_LM,PC_IND,FRK	3.10 u
A,I_DSK2_LM,PC_IND,FRL	3.18 u
A,I_DSK2_LM,PC_IND,FRM	0 u
A,I_DSK2_LM,PC_IND,FRY	8.06 u
A,I_DSK2_LM,PC_IND,HR	1.98 
A,I_DSK2_LM,PC_IND,HU	4.38 
A,I_DSK2_LM,PC_IND,HU1	2.45 
A,I_DSK2_LM,PC_IND,HU2	5.08 
A,I_DSK2_LM,PC_IND,HU3	5.47 
A,I_DSK2_LM,PC_IND,IE	2.04 
A,I_DSK2_LM,PC_IND,IT	5.19 
A,I_DSK2_LM,PC_IND,ITC	3.95 
A,I_DSK2_LM,PC_IND,ITF	6.93 
A,I_DSK2_LM,PC_IND,ITG	6.77 
A,I_DSK2_LM,PC_IND,ITH	4.00 
A,I_DSK2_LM,PC_IND,ITI	5.16 
A,I_DSK2_LM,PC_IND,LT	4.77 
A,I_DSK2_LM,PC_IND,LU	3.94 
A,I_DSK2_LM,PC_IND,LV	5.97 
A,I_DSK2_LM,PC_IND,ME	1.79 
A,I_DSK2_LM,PC_IND,MK	14.42 
A,I_DSK2_LM,PC_IND,MT	4.44 
A,I_DSK2_LM,PC_IND,NL	0.91 
A,I_DSK2_LM,PC_IND,NL1	1.07 
A,I_DSK2_LM,PC_IND,NL2	0.66 
A,I_DSK2_LM,PC_IND,NL3	0.90 
A,I_DSK2_LM,PC_IND,NL4	1.12 
A,I_DSK2_LM,PC_IND,NO	0.68 
A,I_DSK2_LM,PC_IND,PL	6.31 
A,I_DSK2_LM,PC_IND,PL2	5.24 
A,I_DSK2_LM,PC_IND,PL4	8.44 
A,I_DSK2_LM,PC_IND,PL5	4.11 
A,I_DSK2_LM,PC_IND,PL6	7.56 
A,I_DSK2_LM,PC_IND,PL7	5.92 
A,I_DSK2_LM,PC_IND,PL8	8.23 
A,I_DSK2_LM,PC_IND,PL9	4.14 
A,I_DSK2_LM,PC_IND,PT	4.37 
A,I_DSK2_LM,PC_IND,PT1	4.27 
A,I_DSK2_LM,PC_IND,PT2	7.05 
A,I_DSK2_LM,PC_IND,PT3	5.72 
A,I_DSK2_LM,PC_IND,RO	11.82 
A,I_DSK2_LM,PC_IND,RO1	12.53 
A,I_DSK2_LM,PC_IND,RO2	11.47 
A,I_DSK2_LM,PC_IND,RO3	11.73 
A,I_DSK2_LM,PC_IND,RO4	11.55 
A,I_DSK2_LM,PC_IND,RS	7.36 
A,I_DSK2_LM,PC_IND,RS1	6.07 
A,I_DSK2_LM,PC_IND,RS2	8.74 
A,I_DSK2_LM,PC_IND,SE	2.12 
A,I_DSK2_LM,PC_IND,SE1	2.47 
A,I_DSK2_LM,PC_IND,SE2	1.97 
A,I_DSK2_LM,PC_IND,SE3	1.63 
A,I_DSK2_LM,PC_IND,SI	7.06 
A,I_DSK2_LM,PC_IND,SK	5.88 
A,I_DSK2_LM,PC_IND,TR	8.92 
A,I_DSK2_LM,PC_IND,TR1	6.88 
A,I_DSK2_LM,PC_IND,TR2	9.42 
A,I_DSK2_LM,PC_IND,TR3	9.19 
A,I_DSK2_LM,PC_IND,TR4	7.00 
A,I_DSK2_LM,PC_IND,TR5	6.42 
A,I_DSK2_LM,PC_IND,TR6	9.62 
A,I_DSK2_LM,PC_IND,TR7	10.51 
A,I_DSK2_LM,PC_IND,TR8	9.35 
A,I_DSK2_LM,PC_IND,TR9	9.88 
A,I_DSK2_LM,PC_IND,TRA	10.73 
A,I_DSK2_LM,PC_IND,TRB	11.60 
A,I_DSK2_LM,PC_IND,TRC	13.05 
A,I_DSK2_LM,PC_IND,XK	0.18 
A,I_DSK2_LM,PC_IND_IU3,AL	19.26 
A,I_DSK2_LM,PC_IND_IU3,AT	3.53 
A,I_DSK2_LM,PC_IND_IU3,AT1	3.81 
A,I_DSK2_LM,PC_IND_IU3,AT2	3.34 
A,I_DSK2_LM,PC_IND_IU3,AT3	3.28 
A,I_DSK2_LM,PC_IND_IU3,BA	11.57 
A,I_DSK2_LM,PC_IND_IU3,BE	4.25 
A,I_DSK2_LM,PC_IND_IU3,BE1	5.24 
A,I_DSK2_LM,PC_IND_IU3,BE2	3.96 
A,I_DSK2_LM,PC_IND_IU3,BE3	4.45 
A,I_DSK2_LM,PC_IND_IU3,BG	11.33 
A,I_DSK2_LM,PC_IND_IU3,BG3	12.92 
A,I_DSK2_LM,PC_IND_IU3,BG4	9.89 
A,I_DSK2_LM,PC_IND_IU3,CH	1.59 
A,I_DSK2_LM,PC_IND_IU3,CY	5.28 
A,I_DSK2_LM,PC_IND_IU3,CZ	1.86 
A,I_DSK2_LM,PC_IND_IU3,DE	3.99 
A,I_DSK2_LM,PC_IND_IU3,DE2	5.85 
A,I_DSK2_LM,PC_IND_IU3,DE3	2.91 
A,I_DSK2_LM,PC_IND_IU3,DE4	2.90 
A,I_DSK2_LM,PC_IND_IU3,DE6	3.50 
A,I_DSK2_LM,PC_IND_IU3,DE7	3.71 
A,I_DSK2_LM,PC_IND_IU3,DE8	5.18 u
A,I_DSK2_LM,PC_IND_IU3,DE9	2.79 
A,I_DSK2_LM,PC_IND_IU3,DEA	3.55 
A,I_DSK2_LM,PC_IND_IU3,DED	4.32 
A,I_DSK2_LM,PC_IND_IU3,DEE	9.58 
A,I_DSK2_LM,PC_IND_IU3,DEF	4.77 
A,I_DSK2_LM,PC_IND_IU3,DK	1.01 
A,I_DSK2_LM,PC_IND_IU3,EE	3.59 
A,I_DSK2_LM,PC_IND_IU3,EL	4.28 
A,I_DSK2_LM,PC_IND_IU3,EL3	4.54 
A,I_DSK2_LM,PC_IND_IU3,EL4	3.15 
A,I_DSK2_LM,PC_IND_IU3,EL5	3.73 
A,I_DSK2_LM,PC_IND_IU3,EL6	5.05 
A,I_DSK2_LM,PC_IND_IU3,ES	4.18 
A,I_DSK2_LM,PC_IND_IU3,ES1	4.84 
A,I_DSK2_LM,PC_IND_IU3,ES2	3.02 
A,I_DSK2_LM,PC_IND_IU3,ES3	3.51 
A,I_DSK2_LM,PC_IND_IU3,ES4	5.73 
A,I_DSK2_LM,PC_IND_IU3,ES5	3.23 
A,I_DSK2_LM,PC_IND_IU3,ES6	5.37 
A,I_DSK2_LM,PC_IND_IU3,ES7	4.53 
A,I_DSK2_LM,PC_IND_IU3,FI	0.91 
A,I_DSK2_LM,PC_IND_IU3,FR	3.93 
A,I_DSK2_LM,PC_IND_IU3,FR1	3.76 u
A,I_DSK2_LM,PC_IND_IU3,FRB	3.71 u
A,I_DSK2_LM,PC_IND_IU3,FRC	4.15 u
A,I_DSK2_LM,PC_IND_IU3,FRD	4.55 u
A,I_DSK2_LM,PC_IND_IU3,FRE	5.17 u
A,I_DSK2_LM,PC_IND_IU3,FRF	4.58 u
A,I_DSK2_LM,PC_IND_IU3,FRG	3.50 u
A,I_DSK2_LM,PC_IND_IU3,FRH	3.98 u
A,I_DSK2_LM,PC_IND_IU3,FRI	3.07 u
A,I_DSK2_LM,PC_IND_IU3,FRJ	3.38 u
A,I_DSK2_LM,PC_IND_IU3,FRK	3.26 u
A,I_DSK2_LM,PC_IND_IU3,FRL	3.32 u
A,I_DSK2_LM,PC_IND_IU3,FRM	0 u
A,I_DSK2_LM,PC_IND_IU3,FRY	9.09 u
A,I_DSK2_LM,PC_IND_IU3,HR	2.30 
A,I_DSK2_LM,PC_IND_IU3,HU	4.72 
A,I_DSK2_LM,PC_IND_IU3,HU1	2.57 
A,I_DSK2_LM,PC_IND_IU3,HU2	5.48 
A,I_DSK2_LM,PC_IND_IU3,HU3	6.02 
A,I_DSK2_LM,PC_IND_IU3,IE	2.04 
A,I_DSK2_LM,PC_IND_IU3,IT	5.74 
A,I_DSK2_LM,PC_IND_IU3,ITC	4.26 
A,I_DSK2_LM,PC_IND_IU3,ITF	8.18 
A,I_DSK2_LM,PC_IND_IU3,ITG	7.81 
A,I_DSK2_LM,PC_IND_IU3,ITH	4.32 
A,I_DSK2_LM,PC_IND_IU3,ITI	5.54 
A,I_DSK2_LM,PC_IND_IU3,LT	5.35 
A,I_DSK2_LM,PC_IND_IU3,LU	3.98 
A,I_DSK2_LM,PC_IND_IU3,LV	6.32 
A,I_DSK2_LM,PC_IND_IU3,ME	1.90 
A,I_DSK2_LM,PC_IND_IU3,MK	15.65 
A,I_DSK2_LM,PC_IND_IU3,MT	4.62 
A,I_DSK2_LM,PC_IND_IU3,NL	0.91 
A,I_DSK2_LM,PC_IND_IU3,NL1	1.07 
A,I_DSK2_LM,PC_IND_IU3,NL2	0.66 
A,I_DSK2_LM,PC_IND_IU3,NL3	0.90 
A,I_DSK2_LM,PC_IND_IU3,NL4	1.12 
A,I_DSK2_LM,PC_IND_IU3,NO	0.69 
A,I_DSK2_LM,PC_IND_IU3,PL	7.03 
A,I_DSK2_LM,PC_IND_IU3,PL2	5.82 
A,I_DSK2_LM,PC_IND_IU3,PL4	9.26 
A,I_DSK2_LM,PC_IND_IU3,PL5	4.40 
A,I_DSK2_LM,PC_IND_IU3,PL6	8.49 
A,I_DSK2_LM,PC_IND_IU3,PL7	6.97 
A,I_DSK2_LM,PC_IND_IU3,PL8	9.41 
A,I_DSK2_LM,PC_IND_IU3,PL9	4.54 
A,I_DSK2_LM,PC_IND_IU3,PT	4.88 
A,I_DSK2_LM,PC_IND_IU3,PT1	4.77 
A,I_DSK2_LM,PC_IND_IU3,PT2	7.90 
A,I_DSK2_LM,PC_IND_IU3,PT3	6.48 
A,I_DSK2_LM,PC_IND_IU3,RO	12.69 
A,I_DSK2_LM,PC_IND_IU3,RO1	13.31 
A,I_DSK2_LM,PC_IND_IU3,RO2	12.44 
A,I_DSK2_LM,PC_IND_IU3,RO3	12.56 
A,I_DSK2_LM,PC_IND_IU3,RO4	12.41 
A,I_DSK2_LM,PC_IND_IU3,RS	8.18 
A,I_DSK2_LM,PC_IND_IU3,RS1	6.62 
A,I_DSK2_LM,PC_IND_IU3,RS2	9.91 
A,I_DSK2_LM,PC_IND_IU3,SE	2.16 
A,I_DSK2_LM,PC_IND_IU3,SE1	2.52 
A,I_DSK2_LM,PC_IND_IU3,SE2	2.00 
A,I_DSK2_LM,PC_IND_IU3,SE3	1.65 
A,I_DSK2_LM,PC_IND_IU3,SI	7.71 
A,I_DSK2_LM,PC_IND_IU3,SK	6.36 
A,I_DSK2_LM,PC_IND_IU3,TR	9.93 
A,I_DSK2_LM,PC_IND_IU3,TR1	7.16 
A,I_DSK2_LM,PC_IND_IU3,TR2	10.75 
A,I_DSK2_LM,PC_IND_IU3,TR3	10.36 
A,I_DSK2_LM,PC_IND_IU3,TR4	7.56 
A,I_DSK2_LM,PC_IND_IU3,TR5	7.11 
A,I_DSK2_LM,PC_IND_IU3,TR6	10.78 
A,I_DSK2_LM,PC_IND_IU3,TR7	11.87 
A,I_DSK2_LM,PC_IND_IU3,TR8	10.75 
A,I_DSK2_LM,PC_IND_IU3,TR9	11.65 
A,I_DSK2_LM,PC_IND_IU3,TRA	12.75 
A,I_DSK2_LM,PC_IND_IU3,TRB	14.75 
A,I_DSK2_LM,PC_IND_IU3,TRC	15.06 
A,I_DSK2_LM,PC_IND_IU3,XK	0.18 
A,I_DSK2_LW,PC_IND,AL	24.38 
A,I_DSK2_LW,PC_IND,AT	15.31 
A,I_DSK2_LW,PC_IND,AT1	15.94 
A,I_DSK2_LW,PC_IND,AT2	13.66 
A,I_DSK2_LW,PC_IND,AT3	15.44 
A,I_DSK2_LW,PC_IND,BA	19.99 
A,I_DSK2_LW,PC_IND,BE	17.97 
A,I_DSK2_LW,PC_IND,BE1	13.76 
A,I_DSK2_LW,PC_IND,BE2	18.31 
A,I_DSK2_LW,PC_IND,BE3	18.78 
A,I_DSK2_LW,PC_IND,BG	18.27 
A,I_DSK2_LW,PC_IND,BG3	18.08 
A,I_DSK2_LW,PC_IND,BG4	18.46 
A,I_DSK2_LW,PC_IND,CH	13.61 
A,I_DSK2_LW,PC_IND,CY	21.22 
A,I_DSK2_LW,PC_IND,CZ	15.43 
A,I_DSK2_LW,PC_IND,DE	20.28 
A,I_DSK2_LW,PC_IND,DE1	19.49 
A,I_DSK2_LW,PC_IND,DE2	20.95 
A,I_DSK2_LW,PC_IND,DE3	14.46 
A,I_DSK2_LW,PC_IND,DE4	15.11 
A,I_DSK2_LW,PC_IND,DE6	21.18 
A,I_DSK2_LW,PC_IND,DE7	26.46 
A,I_DSK2_LW,PC_IND,DE8	26.18 
A,I_DSK2_LW,PC_IND,DE9	21.97 
A,I_DSK2_LW,PC_IND,DEA	19.50 
A,I_DSK2_LW,PC_IND,DED	16.18 
A,I_DSK2_LW,PC_IND,DEE	20.49 
A,I_DSK2_LW,PC_IND,DEF	17.00 
A,I_DSK2_LW,PC_IND,DK	12.63 
A,I_DSK2_LW,PC_IND,EE	17.02 
A,I_DSK2_LW,PC_IND,EL	23.53 
A,I_DSK2_LW,PC_IND,EL3	25.93 
A,I_DSK2_LW,PC_IND,EL4	19.29 
A,I_DSK2_LW,PC_IND,EL5	21.24 
A,I_DSK2_LW,PC_IND,EL6	24.37 
A,I_DSK2_LW,PC_IND,ES	16.14 
A,I_DSK2_LW,PC_IND,ES1	16.83 
A,I_DSK2_LW,PC_IND,ES2	17.10 
A,I_DSK2_LW,PC_IND,ES3	14.59 
A,I_DSK2_LW,PC_IND,ES4	15.63 
A,I_DSK2_LW,PC_IND,ES5	16.07 
A,I_DSK2_LW,PC_IND,ES6	16.92 
A,I_DSK2_LW,PC_IND,ES7	15.91 
A,I_DSK2_LW,PC_IND,FI	12.68 
A,I_DSK2_LW,PC_IND,FR	15.63 
A,I_DSK2_LW,PC_IND,FR1	14.14 u
A,I_DSK2_LW,PC_IND,FRB	18.12 u
A,I_DSK2_LW,PC_IND,FRC	18.19 u
A,I_DSK2_LW,PC_IND,FRD	17.88 u
A,I_DSK2_LW,PC_IND,FRE	16.79 u
A,I_DSK2_LW,PC_IND,FRF	16.90 u
A,I_DSK2_LW,PC_IND,FRG	16.29 u
A,I_DSK2_LW,PC_IND,FRH	13.40 u
A,I_DSK2_LW,PC_IND,FRI	17.66 u
A,I_DSK2_LW,PC_IND,FRJ	15.38 u
A,I_DSK2_LW,PC_IND,FRK	14.14 u
A,I_DSK2_LW,PC_IND,FRL	14.31 u
A,I_DSK2_LW,PC_IND,FRM	14.52 u
A,I_DSK2_LW,PC_IND,FRY	14.44 u
A,I_DSK2_LW,PC_IND,HR	14.23 
A,I_DSK2_LW,PC_IND,HU	19.84 
A,I_DSK2_LW,PC_IND,HU1	15.57 
A,I_DSK2_LW,PC_IND,HU2	22.65 
A,I_DSK2_LW,PC_IND,HU3	21.21 
A,I_DSK2_LW,PC_IND,IE	11.05 
A,I_DSK2_LW,PC_IND,IT	16.93 
A,I_DSK2_LW,PC_IND,ITC	16.71 
A,I_DSK2_LW,PC_IND,ITF	17.61 
A,I_DSK2_LW,PC_IND,ITG	17.47 
A,I_DSK2_LW,PC_IND,ITH	16.48 
A,I_DSK2_LW,PC_IND,ITI	16.61 
A,I_DSK2_LW,PC_IND,LT	16.89 
A,I_DSK2_LW,PC_IND,LU	19.06 
A,I_DSK2_LW,PC_IND,LV	23.43 
A,I_DSK2_LW,PC_IND,ME	35.36 
A,I_DSK2_LW,PC_IND,MK	21.80 
A,I_DSK2_LW,PC_IND,MT	13.27 
A,I_DSK2_LW,PC_IND,NL	10.88 
A,I_DSK2_LW,PC_IND,NL1	12.83 
A,I_DSK2_LW,PC_IND,NL2	10.48 
A,I_DSK2_LW,PC_IND,NL3	9.92 
A,I_DSK2_LW,PC_IND,NL4	12.55 
A,I_DSK2_LW,PC_IND,NO	14.55 
A,I_DSK2_LW,PC_IND,PL	18.76 
A,I_DSK2_LW,PC_IND,PL2	17.49 
A,I_DSK2_LW,PC_IND,PL4	20.24 
A,I_DSK2_LW,PC_IND,PL5	21.47 
A,I_DSK2_LW,PC_IND,PL6	20.93 
A,I_DSK2_LW,PC_IND,PL7	18.30 
A,I_DSK2_LW,PC_IND,PL8	19.08 
A,I_DSK2_LW,PC_IND,PL9	15.62 
A,I_DSK2_LW,PC_IND,PT	15.38 
A,I_DSK2_LW,PC_IND,PT1	15.26 
A,I_DSK2_LW,PC_IND,PT2	16.22 
A,I_DSK2_LW,PC_IND,PT3	19.30 
A,I_DSK2_LW,PC_IND,RO	20.80 
A,I_DSK2_LW,PC_IND,RO1	21.09 
A,I_DSK2_LW,PC_IND,RO2	20.09 
A,I_DSK2_LW,PC_IND,RO3	20.99 
A,I_DSK2_LW,PC_IND,RO4	21.21 
A,I_DSK2_LW,PC_IND,RS	29.09 
A,I_DSK2_LW,PC_IND,RS1	29.20 
A,I_DSK2_LW,PC_IND,RS2	28.98 
A,I_DSK2_LW,PC_IND,SE	17.73 
A,I_DSK2_LW,PC_IND,SE1	16.66 
A,I_DSK2_LW,PC_IND,SE2	18.06 
A,I_DSK2_LW,PC_IND,SE3	19.54 
A,I_DSK2_LW,PC_IND,SI	23.12 
A,I_DSK2_LW,PC_IND,SK	18.28 
A,I_DSK2_LW,PC_IND,TR	24.28 
A,I_DSK2_LW,PC_IND,TR1	28.31 
A,I_DSK2_LW,PC_IND,TR2	28.93 
A,I_DSK2_LW,PC_IND,TR3	23.06 
A,I_DSK2_LW,PC_IND,TR4	21.50 
A,I_DSK2_LW,PC_IND,TR5	23.64 
A,I_DSK2_LW,PC_IND,TR6	26.37 
A,I_DSK2_LW,PC_IND,TR7	23.10 
A,I_DSK2_LW,PC_IND,TR8	24.36 
A,I_DSK2_LW,PC_IND,TR9	21.07 
A,I_DSK2_LW,PC_IND,TRA	18.50 
A,I_DSK2_LW,PC_IND,TRB	20.89 
A,I_DSK2_LW,PC_IND,TRC	21.08 
A,I_DSK2_LW,PC_IND,XK	17.75 
A,I_DSK2_LW,PC_IND_IU3,AL	27.97 
A,I_DSK2_LW,PC_IND_IU3,AT	16.06 
A,I_DSK2_LW,PC_IND_IU3,AT1	16.48 
A,I_DSK2_LW,PC_IND_IU3,AT2	14.59 
A,I_DSK2_LW,PC_IND_IU3,AT3	16.34 
A,I_DSK2_LW,PC_IND_IU3,BA	22.18 
A,I_DSK2_LW,PC_IND_IU3,BE	18.63 
A,I_DSK2_LW,PC_IND_IU3,BE1	14.55 
A,I_DSK2_LW,PC_IND_IU3,BE2	18.88 
A,I_DSK2_LW,PC_IND_IU3,BE3	19.52 
A,I_DSK2_LW,PC_IND_IU3,BG	21.04 
A,I_DSK2_LW,PC_IND_IU3,BG3	21.04 
A,I_DSK2_LW,PC_IND_IU3,BG4	21.04 
A,I_DSK2_LW,PC_IND_IU3,CH	13.76 
A,I_DSK2_LW,PC_IND_IU3,CY	22.62 
A,I_DSK2_LW,PC_IND_IU3,CZ	16.32 
A,I_DSK2_LW,PC_IND_IU3,DE	21.44 
A,I_DSK2_LW,PC_IND_IU3,DE1	20.31 
A,I_DSK2_LW,PC_IND_IU3,DE2	22.12 
A,I_DSK2_LW,PC_IND_IU3,DE3	15.54 
A,I_DSK2_LW,PC_IND_IU3,DE4	16.72 
A,I_DSK2_LW,PC_IND_IU3,DE6	21.96 
A,I_DSK2_LW,PC_IND_IU3,DE7	27.70 
A,I_DSK2_LW,PC_IND_IU3,DE8	27.98 
A,I_DSK2_LW,PC_IND_IU3,DE9	23.10 
A,I_DSK2_LW,PC_IND_IU3,DEA	20.59 
A,I_DSK2_LW,PC_IND_IU3,DED	17.02 
A,I_DSK2_LW,PC_IND_IU3,DEE	22.79 
A,I_DSK2_LW,PC_IND_IU3,DEF	17.95 
A,I_DSK2_LW,PC_IND_IU3,DK	12.67 
A,I_DSK2_LW,PC_IND_IU3,EE	17.95 
A,I_DSK2_LW,PC_IND_IU3,EL	26.39 
A,I_DSK2_LW,PC_IND_IU3,EL3	27.50 
A,I_DSK2_LW,PC_IND_IU3,EL4	22.40 
A,I_DSK2_LW,PC_IND_IU3,EL5	23.76 
A,I_DSK2_LW,PC_IND_IU3,EL6	29.65 
A,I_DSK2_LW,PC_IND_IU3,ES	16.75 
A,I_DSK2_LW,PC_IND_IU3,ES1	17.87 
A,I_DSK2_LW,PC_IND_IU3,ES2	17.75 
A,I_DSK2_LW,PC_IND_IU3,ES3	14.88 
A,I_DSK2_LW,PC_IND_IU3,ES4	16.43 
A,I_DSK2_LW,PC_IND_IU3,ES5	16.47 
A,I_DSK2_LW,PC_IND_IU3,ES6	17.83 
A,I_DSK2_LW,PC_IND_IU3,ES7	16.51 
A,I_DSK2_LW,PC_IND_IU3,FI	12.93 
A,I_DSK2_LW,PC_IND_IU3,FR	16.45 
A,I_DSK2_LW,PC_IND_IU3,FR1	14.65 u
A,I_DSK2_LW,PC_IND_IU3,FRB	18.98 u
A,I_DSK2_LW,PC_IND_IU3,FRC	19.66 u
A,I_DSK2_LW,PC_IND_IU3,FRD	18.82 u
A,I_DSK2_LW,PC_IND_IU3,FRE	17.96 u
A,I_DSK2_LW,PC_IND_IU3,FRF	18.04 u
A,I_DSK2_LW,PC_IND_IU3,FRG	16.92 u
A,I_DSK2_LW,PC_IND_IU3,FRH	14.06 u
A,I_DSK2_LW,PC_IND_IU3,FRI	18.50 u
A,I_DSK2_LW,PC_IND_IU3,FRJ	16.22 u
A,I_DSK2_LW,PC_IND_IU3,FRK	14.85 u
A,I_DSK2_LW,PC_IND_IU3,FRL	14.94 u
A,I_DSK2_LW,PC_IND_IU3,FRM	15.71 u
A,I_DSK2_LW,PC_IND_IU3,FRY	16.27 u
A,I_DSK2_LW,PC_IND_IU3,HR	16.56 
A,I_DSK2_LW,PC_IND_IU3,HU	21.38 
A,I_DSK2_LW,PC_IND_IU3,HU1	16.36 
A,I_DSK2_LW,PC_IND_IU3,HU2	24.45 
A,I_DSK2_LW,PC_IND_IU3,HU3	23.33 
A,I_DSK2_LW,PC_IND_IU3,IE	11.07 
A,I_DSK2_LW,PC_IND_IU3,IT	18.75 
A,I_DSK2_LW,PC_IND_IU3,ITC	17.99 
A,I_DSK2_LW,PC_IND_IU3,ITF	20.79 
A,I_DSK2_LW,PC_IND_IU3,ITG	20.15 
A,I_DSK2_LW,PC_IND_IU3,ITH	17.81 
A,I_DSK2_LW,PC_IND_IU3,ITI	17.83 
A,I_DSK2_LW,PC_IND_IU3,LT	18.91 
A,I_DSK2_LW,PC_IND_IU3,LU	19.23 
A,I_DSK2_LW,PC_IND_IU3,LV	24.78 
A,I_DSK2_LW,PC_IND_IU3,ME	37.53 
A,I_DSK2_LW,PC_IND_IU3,MK	23.66 
A,I_DSK2_LW,PC_IND_IU3,MT	13.82 
A,I_DSK2_LW,PC_IND_IU3,NL	10.91 
A,I_DSK2_LW,PC_IND_IU3,NL1	12.85 
A,I_DSK2_LW,PC_IND_IU3,NL2	10.50 
A,I_DSK2_LW,PC_IND_IU3,NL3	9.95 
A,I_DSK2_LW,PC_IND_IU3,NL4	12.62 
A,I_DSK2_LW,PC_IND_IU3,NO	14.73 
A,I_DSK2_LW,PC_IND_IU3,PL	20.93 
A,I_DSK2_LW,PC_IND_IU3,PL2	19.41 
A,I_DSK2_LW,PC_IND_IU3,PL4	22.20 
A,I_DSK2_LW,PC_IND_IU3,PL5	22.96 
A,I_DSK2_LW,PC_IND_IU3,PL6	23.50 
A,I_DSK2_LW,PC_IND_IU3,PL7	21.55 
A,I_DSK2_LW,PC_IND_IU3,PL8	21.80 
A,I_DSK2_LW,PC_IND_IU3,PL9	17.13 
A,I_DSK2_LW,PC_IND_IU3,PT	17.20 
A,I_DSK2_LW,PC_IND_IU3,PT1	17.05 
A,I_DSK2_LW,PC_IND_IU3,PT2	18.19 
A,I_DSK2_LW,PC_IND_IU3,PT3	21.85 
A,I_DSK2_LW,PC_IND_IU3,RO	22.33 
A,I_DSK2_LW,PC_IND_IU3,RO1	22.41 
A,I_DSK2_LW,PC_IND_IU3,RO2	21.79 
A,I_DSK2_LW,PC_IND_IU3,RO3	22.48 
A,I_DSK2_LW,PC_IND_IU3,RO4	22.80 
A,I_DSK2_LW,PC_IND_IU3,RS	32.31 
A,I_DSK2_LW,PC_IND_IU3,RS1	31.83 
A,I_DSK2_LW,PC_IND_IU3,RS2	32.84 
A,I_DSK2_LW,PC_IND_IU3,SE	18.05 
A,I_DSK2_LW,PC_IND_IU3,SE1	17.00 
A,I_DSK2_LW,PC_IND_IU3,SE2	18.33 
A,I_DSK2_LW,PC_IND_IU3,SE3	19.89 
A,I_DSK2_LW,PC_IND_IU3,SI	25.25 
A,I_DSK2_LW,PC_IND_IU3,SK	19.77 
A,I_DSK2_LW,PC_IND_IU3,TR	27.04 
A,I_DSK2_LW,PC_IND_IU3,TR1	29.44 
A,I_DSK2_LW,PC_IND_IU3,TR2	33.01 
A,I_DSK2_LW,PC_IND_IU3,TR3	26.00 
A,I_DSK2_LW,PC_IND_IU3,TR4	23.19 
A,I_DSK2_LW,PC_IND_IU3,TR5	26.18 
A,I_DSK2_LW,PC_IND_IU3,TR6	29.54 
A,I_DSK2_LW,PC_IND_IU3,TR7	26.09 
A,I_DSK2_LW,PC_IND_IU3,TR8	28.03 
A,I_DSK2_LW,PC_IND_IU3,TR9	24.84 
A,I_DSK2_LW,PC_IND_IU3,TRA	21.97 
A,I_DSK2_LW,PC_IND_IU3,TRB	26.57 
A,I_DSK2_LW,PC_IND_IU3,TRC	24.34 
A,I_DSK2_LW,PC_IND_IU3,XK	18.02 
A,I_DSK2_N,PC_IND,AL	15.14 
A,I_DSK2_N,PC_IND,AT	5.36 
A,I_DSK2_N,PC_IND,AT1	5.26 
A,I_DSK2_N,PC_IND,AT2	5.21 
A,I_DSK2_N,PC_IND,AT3	5.57 
A,I_DSK2_N,PC_IND,BA	18.96 
A,I_DSK2_N,PC_IND,BE	11.07 
A,I_DSK2_N,PC_IND,BE1	6.85 
A,I_DSK2_N,PC_IND,BE2	12.31 
A,I_DSK2_N,PC_IND,BE3	10.22 
A,I_DSK2_N,PC_IND,BG	13.83 
A,I_DSK2_N,PC_IND,BG3	14.39 
A,I_DSK2_N,PC_IND,BG4	13.31 
A,I_DSK2_N,PC_IND,CH	4.46 
A,I_DSK2_N,PC_IND,CY	10.19 
A,I_DSK2_N,PC_IND,CZ	5.83 
A,I_DSK2_N,PC_IND,DE	9.32 
A,I_DSK2_N,PC_IND,DE1	5.15 u
A,I_DSK2_N,PC_IND,DE2	18.01 
A,I_DSK2_N,PC_IND,DE3	5.57 
A,I_DSK2_N,PC_IND,DE4	9.85 
A,I_DSK2_N,PC_IND,DE6	7.83 
A,I_DSK2_N,PC_IND,DE7	9.89 
A,I_DSK2_N,PC_IND,DE8	16.50 u
A,I_DSK2_N,PC_IND,DE9	5.06 
A,I_DSK2_N,PC_IND,DEA	6.70 
A,I_DSK2_N,PC_IND,DED	10.26 
