freq,indic_is,unit,geo,year,value_raw,value,indic_is_label,unit_label,geo_label,nuts1_name,country_code,nuts_level
A,I_DSK2_PS_AB,PC_IND_IU3,RS2,2025,49.88 ,49.88,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Srbija - jug,Serbia - jug ,RS,1
A,I_DSK2_PS_AB,PC_IND_IU3,SE1,2025,80.98 ,80.98,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Östra Sverige,Östra Sverige,SE,1
A,I_DSK2_PS_AB,PC_IND_IU3,SE2,2025,79.52 ,79.52,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Södra Sverige,Södra Sverige,SE,1
A,I_DSK2_PS_AB,PC_IND_IU3,SE3,2025,77.86 ,77.86,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Norra Sverige,Norra Sverige,SE,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR1,2025,49.93 ,49.93,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,İstanbul,İstanbul,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR2,2025,38.93 ,38.93,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Batı Marmara,Batı Marmara,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR3,2025,39.38 ,39.38,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Ege,Ege,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR4,2025,49.23 ,49.23,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Doğu Marmara,Doğu Marmara,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR5,2025,46.05 ,46.05,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Batı Anadolu,Batı Anadolu,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR6,2025,35.96 ,35.96,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Akdeniz,Akdeniz,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR7,2025,30.54 ,30.54,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Orta Anadolu,Orta Anadolu,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR8,2025,36.54 ,36.54,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Batı Karadeniz,Batı Karadeniz,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TR9,2025,36.23 ,36.23,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Doğu Karadeniz,Doğu Karadeniz,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TRA,2025,34.70 ,34.7,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Kuzeydoğu Anadolu,Kuzeydoğu Anadolu,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TRB,2025,35.76 ,35.76,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Ortadoğu Anadolu,Ortadoğu Anadolu,TR,1
A,I_DSK2_PS_AB,PC_IND_IU3,TRC,2025,32.58 ,32.58,Individuals with above basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Güneydoğu Anadolu,Güneydoğu Anadolu,TR,1
A,I_DSK2_PS_B,PC_IND,AT1,2025,19.87 ,19.87,Individuals with basic problem solving skills,Percentage of individuals,Ostösterreich,Ostösterreich,AT,1
A,I_DSK2_PS_B,PC_IND,AT2,2025,21.24 ,21.24,Individuals with basic problem solving skills,Percentage of individuals,Südösterreich,Südösterreich,AT,1
A,I_DSK2_PS_B,PC_IND,AT3,2025,22.01 ,22.01,Individuals with basic problem solving skills,Percentage of individuals,Westösterreich,Westösterreich,AT,1
A,I_DSK2_PS_B,PC_IND,BE1,2025,24.48 ,24.48,Individuals with basic problem solving skills,Percentage of individuals,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE,1
A,I_DSK2_PS_B,PC_IND,BE2,2025,30.47 ,30.47,Individuals with basic problem solving skills,Percentage of individuals,Vlaams Gewest,Vlaams Gewest,BE,1
A,I_DSK2_PS_B,PC_IND,BE3,2025,31.53 ,31.53,Individuals with basic problem solving skills,Percentage of individuals,Région wallonne,Région wallonne,BE,1
A,I_DSK2_PS_B,PC_IND,BG3,2025,30.89 ,30.89,Individuals with basic problem solving skills,Percentage of individuals,Severna i Yugoiztochna Bulgaria,Severna i Yugoiztochna Bulgaria,BG,1
A,I_DSK2_PS_B,PC_IND,BG4,2025,29.70 ,29.7,Individuals with basic problem solving skills,Percentage of individuals,Yugozapadna i Yuzhna tsentralna Bulgaria,Yugozapadna i Yuzhna tsentralna Bulgaria,BG,1
A,I_DSK2_PS_B,PC_IND,DE1,2025,19.89 ,19.89,Individuals with basic problem solving skills,Percentage of individuals,Baden-Württemberg,Baden-Württemberg,DE,1
A,I_DSK2_PS_B,PC_IND,DE2,2025,35.21 ,35.21,Individuals with basic problem solving skills,Percentage of individuals,Bayern,Bayern,DE,1
A,I_DSK2_PS_B,PC_IND,DE3,2025,23.21 ,23.21,Individuals with basic problem solving skills,Percentage of individuals,Berlin,Berlin,DE,1
A,I_DSK2_PS_B,PC_IND,DE4,2025,31.76 ,31.76,Individuals with basic problem solving skills,Percentage of individuals,Brandenburg,Brandenburg,DE,1
A,I_DSK2_PS_B,PC_IND,DE6,2025,25.15 ,25.15,Individuals with basic problem solving skills,Percentage of individuals,Hamburg,Hamburg,DE,1
A,I_DSK2_PS_B,PC_IND,DE7,2025,28.55 ,28.55,Individuals with basic problem solving skills,Percentage of individuals,Hessen,Hessen,DE,1
A,I_DSK2_PS_B,PC_IND,DE8,2025,37.32 ,37.32,Individuals with basic problem solving skills,Percentage of individuals,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE,1
A,I_DSK2_PS_B,PC_IND,DE9,2025,22.52 ,22.52,Individuals with basic problem solving skills,Percentage of individuals,Niedersachsen,Niedersachsen,DE,1
A,I_DSK2_PS_B,PC_IND,DEA,2025,22.17 ,22.17,Individuals with basic problem solving skills,Percentage of individuals,Nordrhein-Westfalen,Nordrhein-Westfalen,DE,1
A,I_DSK2_PS_B,PC_IND,DED,2025,31.10 ,31.1,Individuals with basic problem solving skills,Percentage of individuals,Sachsen,Sachsen,DE,1
A,I_DSK2_PS_B,PC_IND,DEE,2025,38.86 ,38.86,Individuals with basic problem solving skills,Percentage of individuals,Sachsen-Anhalt,Sachsen-Anhalt,DE,1
A,I_DSK2_PS_B,PC_IND,DEF,2025,21.38 ,21.38,Individuals with basic problem solving skills,Percentage of individuals,Schleswig-Holstein,Schleswig-Holstein,DE,1
A,I_DSK2_PS_B,PC_IND,EL3,2025,34.05 ,34.05,Individuals with basic problem solving skills,Percentage of individuals,Attiki,Attiki,EL,1
A,I_DSK2_PS_B,PC_IND,EL4,2025,19.20 ,19.2,Individuals with basic problem solving skills,Percentage of individuals,"Nisia Aigaiou, Kriti","Nisia Aigaiou, Kriti",EL,1
A,I_DSK2_PS_B,PC_IND,EL5,2025,19.11 ,19.11,Individuals with basic problem solving skills,Percentage of individuals,Voreia Elláda,Voreia Elláda,EL,1
A,I_DSK2_PS_B,PC_IND,EL6,2025,32.20 ,32.2,Individuals with basic problem solving skills,Percentage of individuals,Kentriki Elláda,Kentriki Elláda,EL,1
A,I_DSK2_PS_B,PC_IND,ES1,2025,23.08 ,23.08,Individuals with basic problem solving skills,Percentage of individuals,Noroeste,Noroeste,ES,1
A,I_DSK2_PS_B,PC_IND,ES2,2025,22.68 ,22.68,Individuals with basic problem solving skills,Percentage of individuals,Noreste,Noreste,ES,1
A,I_DSK2_PS_B,PC_IND,ES3,2025,19.80 ,19.8,Individuals with basic problem solving skills,Percentage of individuals,Comunidad de Madrid,Comunidad de Madrid,ES,1
A,I_DSK2_PS_B,PC_IND,ES4,2025,24.82 ,24.82,Individuals with basic problem solving skills,Percentage of individuals,Centro (ES),Centro (ES),ES,1
A,I_DSK2_PS_B,PC_IND,ES5,2025,20.87 ,20.87,Individuals with basic problem solving skills,Percentage of individuals,Este,Este,ES,1
A,I_DSK2_PS_B,PC_IND,ES6,2025,21.21 ,21.21,Individuals with basic problem solving skills,Percentage of individuals,Sur,Sur,ES,1
A,I_DSK2_PS_B,PC_IND,ES7,2025,24.05 ,24.05,Individuals with basic problem solving skills,Percentage of individuals,Canarias,Canarias,ES,1
A,I_DSK2_PS_B,PC_IND,FR1,2025,21.17 u,21.17,Individuals with basic problem solving skills,Percentage of individuals,Ile de France,Ile-de-France,FR,1
A,I_DSK2_PS_B,PC_IND,FRB,2025,23.41 u,23.41,Individuals with basic problem solving skills,Percentage of individuals,Centre — Val de Loire,Centre — Val de Loire,FR,1
A,I_DSK2_PS_B,PC_IND,FRC,2025,22.95 u,22.95,Individuals with basic problem solving skills,Percentage of individuals,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,FR,1
A,I_DSK2_PS_B,PC_IND,FRD,2025,24.66 u,24.66,Individuals with basic problem solving skills,Percentage of individuals,Normandie,Normandie,FR,1
A,I_DSK2_PS_B,PC_IND,FRE,2025,25.20 u,25.2,Individuals with basic problem solving skills,Percentage of individuals,Hauts-de-France,Hauts-de-France,FR,1
A,I_DSK2_PS_B,PC_IND,FRF,2025,26.22 u,26.22,Individuals with basic problem solving skills,Percentage of individuals,Grand Est,Grand Est,FR,1
A,I_DSK2_PS_B,PC_IND,FRG,2025,20.18 u,20.18,Individuals with basic problem solving skills,Percentage of individuals,Pays de la Loire,Pays de la Loire,FR,1
A,I_DSK2_PS_B,PC_IND,FRH,2025,24.57 u,24.57,Individuals with basic problem solving skills,Percentage of individuals,Bretagne,Bretagne,FR,1
A,I_DSK2_PS_B,PC_IND,FRI,2025,24.84 u,24.84,Individuals with basic problem solving skills,Percentage of individuals,Nouvelle-Aquitaine,Nouvelle-Aquitaine,FR,1
A,I_DSK2_PS_B,PC_IND,FRJ,2025,25.85 u,25.85,Individuals with basic problem solving skills,Percentage of individuals,Occitanie,Occitanie,FR,1
A,I_DSK2_PS_B,PC_IND,FRK,2025,20.36 u,20.36,Individuals with basic problem solving skills,Percentage of individuals,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,FR,1
A,I_DSK2_PS_B,PC_IND,FRL,2025,24.41 u,24.41,Individuals with basic problem solving skills,Percentage of individuals,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FR,1
A,I_DSK2_PS_B,PC_IND,FRM,2025,23.89 u,23.89,Individuals with basic problem solving skills,Percentage of individuals,Corse,Corse,FR,1
A,I_DSK2_PS_B,PC_IND,FRY,2025,27.91 u,27.91,Individuals with basic problem solving skills,Percentage of individuals,RUP FR — Régions Ultrapériphériques Françaises,RUP FR — Régions Ultrapériphériques Françaises,FR,1
A,I_DSK2_PS_B,PC_IND,HU1,2025,15.45 ,15.45,Individuals with basic problem solving skills,Percentage of individuals,Közép-Magyarország,Közép-Magyarország,HU,1
A,I_DSK2_PS_B,PC_IND,HU2,2025,24.47 ,24.47,Individuals with basic problem solving skills,Percentage of individuals,Dunántúl,Dunántúl,HU,1
A,I_DSK2_PS_B,PC_IND,HU3,2025,24.59 ,24.59,Individuals with basic problem solving skills,Percentage of individuals,Alföld és Észak,Alföld és Észak,HU,1
A,I_DSK2_PS_B,PC_IND,ITC,2025,22.21 ,22.21,Individuals with basic problem solving skills,Percentage of individuals,Nord-Ovest,Nord-Ovest,IT,1
A,I_DSK2_PS_B,PC_IND,ITF,2025,25.27 ,25.27,Individuals with basic problem solving skills,Percentage of individuals,Sud,Sud,IT,1
A,I_DSK2_PS_B,PC_IND,ITG,2025,23.24 ,23.24,Individuals with basic problem solving skills,Percentage of individuals,Isole,Isole,IT,1
A,I_DSK2_PS_B,PC_IND,ITH,2025,22.45 ,22.45,Individuals with basic problem solving skills,Percentage of individuals,Nord-Est,Nord-Est,IT,1
A,I_DSK2_PS_B,PC_IND,ITI,2025,23.49 ,23.49,Individuals with basic problem solving skills,Percentage of individuals,Centro (IT),Centro (IT),IT,1
A,I_DSK2_PS_B,PC_IND,NL1,2025,10.59 ,10.59,Individuals with basic problem solving skills,Percentage of individuals,Noord-Nederland,Noord-Nederland,NL,1
A,I_DSK2_PS_B,PC_IND,NL2,2025,10.52 ,10.52,Individuals with basic problem solving skills,Percentage of individuals,Oost-Nederland,Oost-Nederland,NL,1
A,I_DSK2_PS_B,PC_IND,NL3,2025,8.41 ,8.41,Individuals with basic problem solving skills,Percentage of individuals,West-Nederland,West-Nederland,NL,1
A,I_DSK2_PS_B,PC_IND,NL4,2025,7.40 ,7.4,Individuals with basic problem solving skills,Percentage of individuals,Zuid-Nederland,Zuid-Nederland,NL,1
A,I_DSK2_PS_B,PC_IND,PL2,2025,24.98 ,24.98,Individuals with basic problem solving skills,Percentage of individuals,Makroregion południowy,Makroregion południowy,PL,1
A,I_DSK2_PS_B,PC_IND,PL4,2025,24.32 ,24.32,Individuals with basic problem solving skills,Percentage of individuals,Makroregion północno-zachodni,Makroregion północno-zachodni,PL,1
A,I_DSK2_PS_B,PC_IND,PL5,2025,23.51 ,23.51,Individuals with basic problem solving skills,Percentage of individuals,Makroregion południowo-zachodni,Makroregion południowo-zachodni,PL,1
A,I_DSK2_PS_B,PC_IND,PL6,2025,28.53 ,28.53,Individuals with basic problem solving skills,Percentage of individuals,Makroregion północny,Makroregion północny,PL,1
A,I_DSK2_PS_B,PC_IND,PL7,2025,25.31 ,25.31,Individuals with basic problem solving skills,Percentage of individuals,Makroregion centralny,Makroregion centralny,PL,1
A,I_DSK2_PS_B,PC_IND,PL8,2025,28.76 ,28.76,Individuals with basic problem solving skills,Percentage of individuals,Makroregion wschodni,Makroregion wschodni,PL,1
A,I_DSK2_PS_B,PC_IND,PL9,2025,20.35 ,20.35,Individuals with basic problem solving skills,Percentage of individuals,Makroregion województwo mazowieckie,Makroregion województwo mazowieckie,PL,1
A,I_DSK2_PS_B,PC_IND,PT1,2025,30.18 ,30.18,Individuals with basic problem solving skills,Percentage of individuals,Continente,Continente,PT,1
A,I_DSK2_PS_B,PC_IND,PT2,2025,35.78 ,35.78,Individuals with basic problem solving skills,Percentage of individuals,Região Autónoma dos Açores,Região Autónoma dos Açores,PT,1
A,I_DSK2_PS_B,PC_IND,PT3,2025,37.62 ,37.62,Individuals with basic problem solving skills,Percentage of individuals,Região Autónoma da Madeira,Região Autónoma da Madeira,PT,1
A,I_DSK2_PS_B,PC_IND,RO1,2025,38.17 ,38.17,Individuals with basic problem solving skills,Percentage of individuals,Macroregiunea Unu,Macroregiunea Unu,RO,1
A,I_DSK2_PS_B,PC_IND,RO2,2025,40.82 ,40.82,Individuals with basic problem solving skills,Percentage of individuals,Macroregiunea Doi,Macroregiunea Doi,RO,1
A,I_DSK2_PS_B,PC_IND,RO3,2025,39.82 ,39.82,Individuals with basic problem solving skills,Percentage of individuals,Macroregiunea Trei,Macroregiunea Trei,RO,1
A,I_DSK2_PS_B,PC_IND,RO4,2025,43.34 ,43.34,Individuals with basic problem solving skills,Percentage of individuals,Macroregiunea Patru,Macroregiunea Patru,RO,1
A,I_DSK2_PS_B,PC_IND,RS1,2025,31.09 ,31.09,Individuals with basic problem solving skills,Percentage of individuals,Srbija - sever,Serbia - sever,RS,1
A,I_DSK2_PS_B,PC_IND,RS2,2025,30.99 ,30.99,Individuals with basic problem solving skills,Percentage of individuals,Srbija - jug,Serbia - jug ,RS,1
A,I_DSK2_PS_B,PC_IND,SE1,2025,16.58 ,16.58,Individuals with basic problem solving skills,Percentage of individuals,Östra Sverige,Östra Sverige,SE,1
A,I_DSK2_PS_B,PC_IND,SE2,2025,18.57 ,18.57,Individuals with basic problem solving skills,Percentage of individuals,Södra Sverige,Södra Sverige,SE,1
A,I_DSK2_PS_B,PC_IND,SE3,2025,19.05 ,19.05,Individuals with basic problem solving skills,Percentage of individuals,Norra Sverige,Norra Sverige,SE,1
A,I_DSK2_PS_B,PC_IND,TR1,2025,35.91 ,35.91,Individuals with basic problem solving skills,Percentage of individuals,İstanbul,İstanbul,TR,1
A,I_DSK2_PS_B,PC_IND,TR2,2025,38.59 ,38.59,Individuals with basic problem solving skills,Percentage of individuals,Batı Marmara,Batı Marmara,TR,1
A,I_DSK2_PS_B,PC_IND,TR3,2025,38.72 ,38.72,Individuals with basic problem solving skills,Percentage of individuals,Ege,Ege,TR,1
A,I_DSK2_PS_B,PC_IND,TR4,2025,34.96 ,34.96,Individuals with basic problem solving skills,Percentage of individuals,Doğu Marmara,Doğu Marmara,TR,1
A,I_DSK2_PS_B,PC_IND,TR5,2025,36.38 ,36.38,Individuals with basic problem solving skills,Percentage of individuals,Batı Anadolu,Batı Anadolu,TR,1
A,I_DSK2_PS_B,PC_IND,TR6,2025,40.87 ,40.87,Individuals with basic problem solving skills,Percentage of individuals,Akdeniz,Akdeniz,TR,1
A,I_DSK2_PS_B,PC_IND,TR7,2025,43.57 ,43.57,Individuals with basic problem solving skills,Percentage of individuals,Orta Anadolu,Orta Anadolu,TR,1
A,I_DSK2_PS_B,PC_IND,TR8,2025,34.53 ,34.53,Individuals with basic problem solving skills,Percentage of individuals,Batı Karadeniz,Batı Karadeniz,TR,1
A,I_DSK2_PS_B,PC_IND,TR9,2025,37.56 ,37.56,Individuals with basic problem solving skills,Percentage of individuals,Doğu Karadeniz,Doğu Karadeniz,TR,1
A,I_DSK2_PS_B,PC_IND,TRA,2025,37.95 ,37.95,Individuals with basic problem solving skills,Percentage of individuals,Kuzeydoğu Anadolu,Kuzeydoğu Anadolu,TR,1
A,I_DSK2_PS_B,PC_IND,TRB,2025,36.54 ,36.54,Individuals with basic problem solving skills,Percentage of individuals,Ortadoğu Anadolu,Ortadoğu Anadolu,TR,1
A,I_DSK2_PS_B,PC_IND,TRC,2025,39.57 ,39.57,Individuals with basic problem solving skills,Percentage of individuals,Güneydoğu Anadolu,Güneydoğu Anadolu,TR,1
A,I_DSK2_PS_B,PC_IND_IU3,AT1,2025,20.54 ,20.54,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Ostösterreich,Ostösterreich,AT,1
A,I_DSK2_PS_B,PC_IND_IU3,AT2,2025,22.69 ,22.69,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Südösterreich,Südösterreich,AT,1
A,I_DSK2_PS_B,PC_IND_IU3,AT3,2025,23.29 ,23.29,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Westösterreich,Westösterreich,AT,1
A,I_DSK2_PS_B,PC_IND_IU3,BE1,2025,25.90 ,25.9,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE,1
A,I_DSK2_PS_B,PC_IND_IU3,BE2,2025,31.42 ,31.42,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Vlaams Gewest,Vlaams Gewest,BE,1
A,I_DSK2_PS_B,PC_IND_IU3,BE3,2025,32.78 ,32.78,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Région wallonne,Région wallonne,BE,1
A,I_DSK2_PS_B,PC_IND_IU3,BG3,2025,35.95 ,35.95,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Severna i Yugoiztochna Bulgaria,Severna i Yugoiztochna Bulgaria,BG,1
A,I_DSK2_PS_B,PC_IND_IU3,BG4,2025,33.86 ,33.86,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Yugozapadna i Yuzhna tsentralna Bulgaria,Yugozapadna i Yuzhna tsentralna Bulgaria,BG,1
A,I_DSK2_PS_B,PC_IND_IU3,DE1,2025,20.73 ,20.73,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Baden-Württemberg,Baden-Württemberg,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DE2,2025,37.18 ,37.18,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Bayern,Bayern,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DE3,2025,24.94 ,24.94,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Berlin,Berlin,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DE4,2025,35.13 ,35.13,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Brandenburg,Brandenburg,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DE6,2025,26.07 ,26.07,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Hamburg,Hamburg,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DE7,2025,29.89 ,29.89,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Hessen,Hessen,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DE8,2025,39.88 ,39.88,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DE9,2025,23.68 ,23.68,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Niedersachsen,Niedersachsen,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DEA,2025,23.41 ,23.41,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Nordrhein-Westfalen,Nordrhein-Westfalen,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DED,2025,32.72 ,32.72,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Sachsen,Sachsen,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DEE,2025,43.22 ,43.22,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Sachsen-Anhalt,Sachsen-Anhalt,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,DEF,2025,22.57 ,22.57,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Schleswig-Holstein,Schleswig-Holstein,DE,1
A,I_DSK2_PS_B,PC_IND_IU3,EL3,2025,36.10 ,36.1,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Attiki,Attiki,EL,1
A,I_DSK2_PS_B,PC_IND_IU3,EL4,2025,22.29 ,22.29,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,"Nisia Aigaiou, Kriti","Nisia Aigaiou, Kriti",EL,1
A,I_DSK2_PS_B,PC_IND_IU3,EL5,2025,21.38 ,21.38,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Voreia Elláda,Voreia Elláda,EL,1
A,I_DSK2_PS_B,PC_IND_IU3,EL6,2025,39.18 ,39.18,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Kentriki Elláda,Kentriki Elláda,EL,1
A,I_DSK2_PS_B,PC_IND_IU3,ES1,2025,24.50 ,24.5,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Noroeste,Noroeste,ES,1
A,I_DSK2_PS_B,PC_IND_IU3,ES2,2025,23.54 ,23.54,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Noreste,Noreste,ES,1
A,I_DSK2_PS_B,PC_IND_IU3,ES3,2025,20.19 ,20.19,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Comunidad de Madrid,Comunidad de Madrid,ES,1
A,I_DSK2_PS_B,PC_IND_IU3,ES4,2025,26.09 ,26.09,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Centro (ES),Centro (ES),ES,1
A,I_DSK2_PS_B,PC_IND_IU3,ES5,2025,21.39 ,21.39,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Este,Este,ES,1
A,I_DSK2_PS_B,PC_IND_IU3,ES6,2025,22.35 ,22.35,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Sur,Sur,ES,1
A,I_DSK2_PS_B,PC_IND_IU3,ES7,2025,24.96 ,24.96,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Canarias,Canarias,ES,1
A,I_DSK2_PS_B,PC_IND_IU3,FR1,2025,21.94 u,21.94,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Ile de France,Ile-de-France,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRB,2025,24.52 u,24.52,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Centre — Val de Loire,Centre — Val de Loire,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRC,2025,24.81 u,24.81,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRD,2025,25.96 u,25.96,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Normandie,Normandie,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRE,2025,26.95 u,26.95,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Hauts-de-France,Hauts-de-France,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRF,2025,27.98 u,27.98,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Grand Est,Grand Est,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRG,2025,20.96 u,20.96,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Pays de la Loire,Pays de la Loire,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRH,2025,25.77 u,25.77,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Bretagne,Bretagne,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRI,2025,26.02 u,26.02,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Nouvelle-Aquitaine,Nouvelle-Aquitaine,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRJ,2025,27.25 u,27.25,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Occitanie,Occitanie,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRK,2025,21.39 u,21.39,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRL,2025,25.48 u,25.48,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRM,2025,25.85 u,25.85,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Corse,Corse,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,FRY,2025,31.45 u,31.45,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,RUP FR — Régions Ultrapériphériques Françaises,RUP FR — Régions Ultrapériphériques Françaises,FR,1
A,I_DSK2_PS_B,PC_IND_IU3,HU1,2025,16.23 ,16.23,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Közép-Magyarország,Közép-Magyarország,HU,1
A,I_DSK2_PS_B,PC_IND_IU3,HU2,2025,26.42 ,26.42,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Dunántúl,Dunántúl,HU,1
A,I_DSK2_PS_B,PC_IND_IU3,HU3,2025,27.04 ,27.04,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Alföld és Észak,Alföld és Észak,HU,1
A,I_DSK2_PS_B,PC_IND_IU3,ITC,2025,23.91 ,23.91,Individuals with basic problem solving skills,Percentage of individuals who used internet in the last 3 months,Nord-Ovest,Nord-Ovest,IT,1
