freq,indic_is,unit,geo,year,value_raw,value
A,I_DSK2_B,PC_IND_IU3,DE,2025,37.36 ,37.36
A,I_DSK2_B,PC_IND_IU3,DE1,2025,40.79 ,40.79
A,I_DSK2_B,PC_IND_IU3,DE2,2025,29.50 ,29.5
A,I_DSK2_B,PC_IND_IU3,DE3,2025,35.26 ,35.26
A,I_DSK2_B,PC_IND_IU3,DE4,2025,41.44 ,41.44
A,I_DSK2_B,PC_IND_IU3,DE6,2025,30.13 ,30.13
A,I_DSK2_B,PC_IND_IU3,DE7,2025,32.73 ,32.73
A,I_DSK2_B,PC_IND_IU3,DE8,2025,35.57 ,35.57
A,I_DSK2_B,PC_IND_IU3,DE9,2025,41.58 ,41.58
A,I_DSK2_B,PC_IND_IU3,DEA,2025,40.10 ,40.1
A,I_DSK2_B,PC_IND_IU3,DED,2025,38.24 ,38.24
A,I_DSK2_B,PC_IND_IU3,DEE,2025,32.55 ,32.55
A,I_DSK2_B,PC_IND_IU3,DEF,2025,40.98 ,40.98
A,I_DSK2_B,PC_IND_IU3,DK,2025,28.49 ,28.49
A,I_DSK2_B,PC_IND_IU3,EE,2025,30.44 ,30.44
A,I_DSK2_B,PC_IND_IU3,EL,2025,26.34 ,26.34
A,I_DSK2_B,PC_IND_IU3,EL3,2025,28.55 ,28.55
A,I_DSK2_B,PC_IND_IU3,EL4,2025,29.66 ,29.66
A,I_DSK2_B,PC_IND_IU3,EL5,2025,24.73 ,24.73
A,I_DSK2_B,PC_IND_IU3,EL6,2025,22.92 ,22.92
A,I_DSK2_B,PC_IND_IU3,ES,2025,28.70 ,28.7
A,I_DSK2_B,PC_IND_IU3,ES1,2025,27.49 ,27.49
A,I_DSK2_B,PC_IND_IU3,ES2,2025,30.47 ,30.47
A,I_DSK2_B,PC_IND_IU3,ES3,2025,27.71 ,27.71
A,I_DSK2_B,PC_IND_IU3,ES4,2025,29.00 ,29.0
A,I_DSK2_B,PC_IND_IU3,ES5,2025,28.11 ,28.11
A,I_DSK2_B,PC_IND_IU3,ES6,2025,29.23 ,29.23
A,I_DSK2_B,PC_IND_IU3,ES7,2025,31.18 ,31.18
A,I_DSK2_B,PC_IND_IU3,FI,2025,26.58 ,26.58
A,I_DSK2_B,PC_IND_IU3,FR,2025,32.38 ,32.38
A,I_DSK2_B,PC_IND_IU3,FR1,2025,31.14 u,31.14
A,I_DSK2_B,PC_IND_IU3,FRB,2025,29.93 u,29.93
A,I_DSK2_B,PC_IND_IU3,FRC,2025,35.76 u,35.76
A,I_DSK2_B,PC_IND_IU3,FRD,2025,30.88 u,30.88
A,I_DSK2_B,PC_IND_IU3,FRE,2025,31.99 u,31.99
A,I_DSK2_B,PC_IND_IU3,FRF,2025,32.74 u,32.74
A,I_DSK2_B,PC_IND_IU3,FRG,2025,30.89 u,30.89
A,I_DSK2_B,PC_IND_IU3,FRH,2025,34.00 u,34.0
A,I_DSK2_B,PC_IND_IU3,FRI,2025,33.65 u,33.65
A,I_DSK2_B,PC_IND_IU3,FRJ,2025,33.25 u,33.25
A,I_DSK2_B,PC_IND_IU3,FRK,2025,33.18 u,33.18
A,I_DSK2_B,PC_IND_IU3,FRL,2025,34.99 u,34.99
A,I_DSK2_B,PC_IND_IU3,FRM,2025,31.10 u,31.1
A,I_DSK2_B,PC_IND_IU3,FRY,2025,24.23 u,24.23
A,I_DSK2_B,PC_IND_IU3,HR,2025,41.58 ,41.58
A,I_DSK2_B,PC_IND_IU3,HU,2025,25.08 ,25.08
A,I_DSK2_B,PC_IND_IU3,HU1,2025,23.90 ,23.9
A,I_DSK2_B,PC_IND_IU3,HU2,2025,26.54 ,26.54
A,I_DSK2_B,PC_IND_IU3,HU3,2025,24.94 ,24.94
A,I_DSK2_B,PC_IND_IU3,IE,2025,28.48 ,28.48
A,I_DSK2_B,PC_IND_IU3,IT,2025,25.20 ,25.2
A,I_DSK2_B,PC_IND_IU3,ITC,2025,25.85 ,25.85
A,I_DSK2_B,PC_IND_IU3,ITF,2025,23.75 ,23.75
A,I_DSK2_B,PC_IND_IU3,ITG,2025,25.77 ,25.77
A,I_DSK2_B,PC_IND_IU3,ITH,2025,25.91 ,25.91
A,I_DSK2_B,PC_IND_IU3,ITI,2025,24.85 ,24.85
A,I_DSK2_B,PC_IND_IU3,LT,2025,29.65 ,29.65
A,I_DSK2_B,PC_IND_IU3,LU,2025,34.59 ,34.59
A,I_DSK2_B,PC_IND_IU3,LV,2025,29.93 ,29.93
A,I_DSK2_B,PC_IND_IU3,ME,2025,35.53 ,35.53
A,I_DSK2_B,PC_IND_IU3,MK,2025,24.26 ,24.26
A,I_DSK2_B,PC_IND_IU3,MT,2025,29.96 ,29.96
A,I_DSK2_B,PC_IND_IU3,NL,2025,28.08 ,28.08
A,I_DSK2_B,PC_IND_IU3,NL1,2025,30.64 ,30.64
A,I_DSK2_B,PC_IND_IU3,NL2,2025,31.24 ,31.24
A,I_DSK2_B,PC_IND_IU3,NL3,2025,25.80 ,25.8
A,I_DSK2_B,PC_IND_IU3,NL4,2025,28.95 ,28.95
A,I_DSK2_B,PC_IND_IU3,NO,2025,28.99 ,28.99
A,I_DSK2_B,PC_IND_IU3,PL,2025,29.97 ,29.97
A,I_DSK2_B,PC_IND_IU3,PL2,2025,29.62 ,29.62
A,I_DSK2_B,PC_IND_IU3,PL4,2025,28.54 ,28.54
A,I_DSK2_B,PC_IND_IU3,PL5,2025,32.37 ,32.37
A,I_DSK2_B,PC_IND_IU3,PL6,2025,29.27 ,29.27
A,I_DSK2_B,PC_IND_IU3,PL7,2025,35.12 ,35.12
A,I_DSK2_B,PC_IND_IU3,PL8,2025,27.48 ,27.48
A,I_DSK2_B,PC_IND_IU3,PL9,2025,30.53 ,30.53
A,I_DSK2_B,PC_IND_IU3,PT,2025,30.38 ,30.38
A,I_DSK2_B,PC_IND_IU3,PT1,2025,30.29 ,30.29
A,I_DSK2_B,PC_IND_IU3,PT2,2025,34.86 ,34.86
A,I_DSK2_B,PC_IND_IU3,PT3,2025,29.60 ,29.6
A,I_DSK2_B,PC_IND_IU3,RO,2025,22.24 ,22.24
A,I_DSK2_B,PC_IND_IU3,RO1,2025,19.07 ,19.07
A,I_DSK2_B,PC_IND_IU3,RO2,2025,23.66 ,23.66
A,I_DSK2_B,PC_IND_IU3,RO3,2025,25.04 ,25.04
A,I_DSK2_B,PC_IND_IU3,RO4,2025,20.31 ,20.31
A,I_DSK2_B,PC_IND_IU3,RS,2025,32.40 ,32.4
A,I_DSK2_B,PC_IND_IU3,RS1,2025,32.30 ,32.3
A,I_DSK2_B,PC_IND_IU3,RS2,2025,32.52 ,32.52
A,I_DSK2_B,PC_IND_IU3,SE,2025,32.45 ,32.45
A,I_DSK2_B,PC_IND_IU3,SE1,2025,31.76 ,31.76
A,I_DSK2_B,PC_IND_IU3,SE2,2025,33.58 ,33.58
A,I_DSK2_B,PC_IND_IU3,SE3,2025,31.31 ,31.31
A,I_DSK2_B,PC_IND_IU3,SI,2025,29.16 ,29.16
A,I_DSK2_B,PC_IND_IU3,SK,2025,35.03 ,35.03
A,I_DSK2_B,PC_IND_IU3,TR,2025,24.03 ,24.03
A,I_DSK2_B,PC_IND_IU3,TR1,2025,25.58 ,25.58
A,I_DSK2_B,PC_IND_IU3,TR2,2025,20.96 ,20.96
A,I_DSK2_B,PC_IND_IU3,TR3,2025,23.39 ,23.39
A,I_DSK2_B,PC_IND_IU3,TR4,2025,34.07 ,34.07
A,I_DSK2_B,PC_IND_IU3,TR5,2025,32.81 ,32.81
A,I_DSK2_B,PC_IND_IU3,TR6,2025,20.30 ,20.3
A,I_DSK2_B,PC_IND_IU3,TR7,2025,18.19 ,18.19
A,I_DSK2_B,PC_IND_IU3,TR8,2025,19.34 ,19.34
A,I_DSK2_B,PC_IND_IU3,TR9,2025,21.90 ,21.9
A,I_DSK2_B,PC_IND_IU3,TRA,2025,15.93 ,15.93
A,I_DSK2_B,PC_IND_IU3,TRB,2025,18.67 ,18.67
A,I_DSK2_B,PC_IND_IU3,TRC,2025,17.37 ,17.37
A,I_DSK2_B,PC_IND_IU3,XK,2025,67.48 ,67.48
A,I_DSK2_BAB,PC_IND,AL,2025,27.65 ,27.65
A,I_DSK2_BAB,PC_IND,AT,2025,69.77 ,69.77
A,I_DSK2_BAB,PC_IND,AT1,2025,70.65 ,70.65
A,I_DSK2_BAB,PC_IND,AT2,2025,69.50 ,69.5
A,I_DSK2_BAB,PC_IND,AT3,2025,68.84 ,68.84
A,I_DSK2_BAB,PC_IND,BA,2025,36.25 ,36.25
A,I_DSK2_BAB,PC_IND,BE,2025,61.22 ,61.22
A,I_DSK2_BAB,PC_IND,BE1,2025,65.19 ,65.19
A,I_DSK2_BAB,PC_IND,BE2,2025,61.20 ,61.2
A,I_DSK2_BAB,PC_IND,BE3,2025,59.91 ,59.91
A,I_DSK2_BAB,PC_IND,BG,2025,38.26 ,38.26
A,I_DSK2_BAB,PC_IND,BG3,2025,35.19 ,35.19
A,I_DSK2_BAB,PC_IND,BG4,2025,41.08 ,41.08
A,I_DSK2_BAB,PC_IND,CH,2025,78.01 ,78.01
A,I_DSK2_BAB,PC_IND,CY,2025,55.75 ,55.75
A,I_DSK2_BAB,PC_IND,CZ,2025,70.45 ,70.45
A,I_DSK2_BAB,PC_IND,DE,2025,59.55 ,59.55
A,I_DSK2_BAB,PC_IND,DE1,2025,67.13 ,67.13
A,I_DSK2_BAB,PC_IND,DE2,2025,47.70 ,47.7
A,I_DSK2_BAB,PC_IND,DE3,2025,69.23 ,69.23
A,I_DSK2_BAB,PC_IND,DE4,2025,61.73 ,61.73
A,I_DSK2_BAB,PC_IND,DE6,2025,62.69 ,62.69
A,I_DSK2_BAB,PC_IND,DE7,2025,52.46 ,52.46
A,I_DSK2_BAB,PC_IND,DE8,2025,44.17 ,44.17
A,I_DSK2_BAB,PC_IND,DE9,2025,64.80 ,64.8
A,I_DSK2_BAB,PC_IND,DEA,2025,63.93 ,63.93
A,I_DSK2_BAB,PC_IND,DED,2025,62.00 ,62.0
A,I_DSK2_BAB,PC_IND,DEE,2025,43.14 ,43.14
A,I_DSK2_BAB,PC_IND,DEF,2025,64.39 ,64.39
A,I_DSK2_BAB,PC_IND,DK,2025,81.45 ,81.45
A,I_DSK2_BAB,PC_IND,EE,2025,62.52 ,62.52
A,I_DSK2_BAB,PC_IND,EL,2025,50.96 ,50.96
A,I_DSK2_BAB,PC_IND,EL3,2025,50.50 ,50.5
A,I_DSK2_BAB,PC_IND,EL4,2025,54.56 ,54.56
A,I_DSK2_BAB,PC_IND,EL5,2025,57.32 ,57.32
A,I_DSK2_BAB,PC_IND,EL6,2025,42.58 ,42.58
A,I_DSK2_BAB,PC_IND,ES,2025,66.50 ,66.5
A,I_DSK2_BAB,PC_IND,ES1,2025,62.70 ,62.7
A,I_DSK2_BAB,PC_IND,ES2,2025,66.09 ,66.09
A,I_DSK2_BAB,PC_IND,ES3,2025,71.93 ,71.93
A,I_DSK2_BAB,PC_IND,ES4,2025,62.19 ,62.19
A,I_DSK2_BAB,PC_IND,ES5,2025,68.98 ,68.98
A,I_DSK2_BAB,PC_IND,ES6,2025,63.27 ,63.27
A,I_DSK2_BAB,PC_IND,ES7,2025,66.43 ,66.43
A,I_DSK2_BAB,PC_IND,FI,2025,80.98 ,80.98
A,I_DSK2_BAB,PC_IND,FR,2025,65.74 ,65.74
A,I_DSK2_BAB,PC_IND,FR1,2025,71.09 u,71.09
A,I_DSK2_BAB,PC_IND,FRB,2025,62.93 u,62.93
A,I_DSK2_BAB,PC_IND,FRC,2025,58.56 u,58.56
A,I_DSK2_BAB,PC_IND,FRD,2025,62.49 u,62.49
A,I_DSK2_BAB,PC_IND,FRE,2025,60.72 u,60.72
A,I_DSK2_BAB,PC_IND,FRF,2025,61.61 u,61.61
A,I_DSK2_BAB,PC_IND,FRG,2025,67.19 u,67.19
A,I_DSK2_BAB,PC_IND,FRH,2025,67.85 u,67.85
A,I_DSK2_BAB,PC_IND,FRI,2025,65.44 u,65.44
A,I_DSK2_BAB,PC_IND,FRJ,2025,66.07 u,66.07
A,I_DSK2_BAB,PC_IND,FRK,2025,69.32 u,69.32
A,I_DSK2_BAB,PC_IND,FRL,2025,67.51 u,67.51
A,I_DSK2_BAB,PC_IND,FRM,2025,67.32 u,67.32
A,I_DSK2_BAB,PC_IND,FRY,2025,50.01 u,50.01
A,I_DSK2_BAB,PC_IND,HR,2025,63.38 ,63.38
A,I_DSK2_BAB,PC_IND,HU,2025,57.32 ,57.32
A,I_DSK2_BAB,PC_IND,HU1,2025,68.82 ,68.82
A,I_DSK2_BAB,PC_IND,HU2,2025,53.58 ,53.58
A,I_DSK2_BAB,PC_IND,HU3,2025,50.59 ,50.59
A,I_DSK2_BAB,PC_IND,IE,2025,82.82 ,82.82
A,I_DSK2_BAB,PC_IND,IT,2025,54.27 ,54.27
A,I_DSK2_BAB,PC_IND,ITC,2025,60.34 ,60.34
A,I_DSK2_BAB,PC_IND,ITF,2025,43.52 ,43.52
A,I_DSK2_BAB,PC_IND,ITG,2025,47.37 ,47.37
A,I_DSK2_BAB,PC_IND,ITH,2025,59.70 ,59.7
A,I_DSK2_BAB,PC_IND,ITI,2025,56.86 ,56.86
A,I_DSK2_BAB,PC_IND,LT,2025,53.80 ,53.8
A,I_DSK2_BAB,PC_IND,LU,2025,62.40 ,62.4
A,I_DSK2_BAB,PC_IND,LV,2025,48.43 ,48.43
A,I_DSK2_BAB,PC_IND,ME,2025,44.20 ,44.2
A,I_DSK2_BAB,PC_IND,MK,2025,28.50 ,28.5
A,I_DSK2_BAB,PC_IND,MT,2025,66.80 ,66.8
A,I_DSK2_BAB,PC_IND,NL,2025,83.61 ,83.61
A,I_DSK2_BAB,PC_IND,NL1,2025,81.02 ,81.02
A,I_DSK2_BAB,PC_IND,NL2,2025,84.24 ,84.24
A,I_DSK2_BAB,PC_IND,NL3,2025,85.17 ,85.17
A,I_DSK2_BAB,PC_IND,NL4,2025,80.60 ,80.6
A,I_DSK2_BAB,PC_IND,NO,2025,79.80 ,79.8
A,I_DSK2_BAB,PC_IND,PL,2025,50.42 ,50.42
A,I_DSK2_BAB,PC_IND,PL2,2025,53.96 ,53.96
A,I_DSK2_BAB,PC_IND,PL4,2025,48.61 ,48.61
A,I_DSK2_BAB,PC_IND,PL5,2025,53.65 ,53.65
A,I_DSK2_BAB,PC_IND,PL6,2025,46.63 ,46.63
A,I_DSK2_BAB,PC_IND,PL7,2025,45.55 ,45.55
A,I_DSK2_BAB,PC_IND,PL8,2025,41.77 ,41.77
A,I_DSK2_BAB,PC_IND,PL9,2025,61.00 ,61.0
A,I_DSK2_BAB,PC_IND,PT,2025,59.15 ,59.15
A,I_DSK2_BAB,PC_IND,PT1,2025,59.59 ,59.59
A,I_DSK2_BAB,PC_IND,PT2,2025,52.95 ,52.95
A,I_DSK2_BAB,PC_IND,PT3,2025,48.63 ,48.63
A,I_DSK2_BAB,PC_IND,RO,2025,31.84 ,31.84
A,I_DSK2_BAB,PC_IND,RO1,2025,29.87 ,29.87
A,I_DSK2_BAB,PC_IND,RO2,2025,30.91 ,30.91
A,I_DSK2_BAB,PC_IND,RO3,2025,37.92 ,37.92
A,I_DSK2_BAB,PC_IND,RO4,2025,27.09 ,27.09
A,I_DSK2_BAB,PC_IND,RS,2025,42.02 ,42.02
A,I_DSK2_BAB,PC_IND,RS1,2025,45.75 ,45.75
A,I_DSK2_BAB,PC_IND,RS2,2025,38.03 ,38.03
A,I_DSK2_BAB,PC_IND,SE,2025,69.99 ,69.99
A,I_DSK2_BAB,PC_IND,SE1,2025,70.67 ,70.67
A,I_DSK2_BAB,PC_IND,SE2,2025,70.54 ,70.54
A,I_DSK2_BAB,PC_IND,SE3,2025,66.93 ,66.93
A,I_DSK2_BAB,PC_IND,SI,2025,46.50 ,46.5
A,I_DSK2_BAB,PC_IND,SK,2025,53.56 ,53.56
A,I_DSK2_BAB,PC_IND,TR,2025,31.49 ,31.49
A,I_DSK2_BAB,PC_IND,TR1,2025,39.43 ,39.43
A,I_DSK2_BAB,PC_IND,TR2,2025,26.77 ,26.77
A,I_DSK2_BAB,PC_IND,TR3,2025,29.87 ,29.87
A,I_DSK2_BAB,PC_IND,TR4,2025,46.27 ,46.27
A,I_DSK2_BAB,PC_IND,TR5,2025,42.72 ,42.72
A,I_DSK2_BAB,PC_IND,TR6,2025,25.89 ,25.89
A,I_DSK2_BAB,PC_IND,TR7,2025,22.65 ,22.65
A,I_DSK2_BAB,PC_IND,TR8,2025,24.47 ,24.47
A,I_DSK2_BAB,PC_IND,TR9,2025,25.25 ,25.25
A,I_DSK2_BAB,PC_IND,TRA,2025,18.56 ,18.56
A,I_DSK2_BAB,PC_IND,TRB,2025,19.43 ,19.43
A,I_DSK2_BAB,PC_IND,TRC,2025,18.74 ,18.74
A,I_DSK2_BAB,PC_IND,XK,2025,75.59 ,75.59
A,I_DSK2_BAB,PC_IND_IU3,AL,2025,31.71 ,31.71
A,I_DSK2_BAB,PC_IND_IU3,AT,2025,73.21 ,73.21
A,I_DSK2_BAB,PC_IND_IU3,AT1,2025,73.05 ,73.05
A,I_DSK2_BAB,PC_IND_IU3,AT2,2025,74.24 ,74.24
A,I_DSK2_BAB,PC_IND_IU3,AT3,2025,72.84 ,72.84
A,I_DSK2_BAB,PC_IND_IU3,BA,2025,40.22 ,40.22
A,I_DSK2_BAB,PC_IND_IU3,BE,2025,63.47 ,63.47
A,I_DSK2_BAB,PC_IND_IU3,BE1,2025,68.97 ,68.97
A,I_DSK2_BAB,PC_IND_IU3,BE2,2025,63.11 ,63.11
A,I_DSK2_BAB,PC_IND_IU3,BE3,2025,62.29 ,62.29
A,I_DSK2_BAB,PC_IND_IU3,BG,2025,44.05 ,44.05
A,I_DSK2_BAB,PC_IND_IU3,BG3,2025,40.96 ,40.96
A,I_DSK2_BAB,PC_IND_IU3,BG4,2025,46.84 ,46.84
A,I_DSK2_BAB,PC_IND_IU3,CH,2025,78.86 ,78.86
A,I_DSK2_BAB,PC_IND_IU3,CY,2025,59.44 ,59.44
A,I_DSK2_BAB,PC_IND_IU3,CZ,2025,74.54 ,74.54
A,I_DSK2_BAB,PC_IND_IU3,DE,2025,62.96 ,62.96
A,I_DSK2_BAB,PC_IND_IU3,DE1,2025,69.97 ,69.97
A,I_DSK2_BAB,PC_IND_IU3,DE2,2025,50.36 ,50.36
A,I_DSK2_BAB,PC_IND_IU3,DE3,2025,74.40 ,74.4
A,I_DSK2_BAB,PC_IND_IU3,DE4,2025,68.29 ,68.29
A,I_DSK2_BAB,PC_IND_IU3,DE6,2025,65.00 ,65.0
A,I_DSK2_BAB,PC_IND_IU3,DE7,2025,54.93 ,54.93
A,I_DSK2_BAB,PC_IND_IU3,DE8,2025,47.20 ,47.2
A,I_DSK2_BAB,PC_IND_IU3,DE9,2025,68.14 ,68.14
A,I_DSK2_BAB,PC_IND_IU3,DEA,2025,67.51 ,67.51
A,I_DSK2_BAB,PC_IND_IU3,DED,2025,65.23 ,65.23
A,I_DSK2_BAB,PC_IND_IU3,DEE,2025,47.99 ,47.99
A,I_DSK2_BAB,PC_IND_IU3,DEF,2025,67.99 ,67.99
A,I_DSK2_BAB,PC_IND_IU3,DK,2025,81.69 ,81.69
A,I_DSK2_BAB,PC_IND_IU3,EE,2025,65.90 ,65.9
A,I_DSK2_BAB,PC_IND_IU3,EL,2025,57.16 ,57.16
A,I_DSK2_BAB,PC_IND_IU3,EL3,2025,53.55 ,53.55
A,I_DSK2_BAB,PC_IND_IU3,EL4,2025,63.35 ,63.35
A,I_DSK2_BAB,PC_IND_IU3,EL5,2025,64.12 ,64.12
A,I_DSK2_BAB,PC_IND_IU3,EL6,2025,51.80 ,51.8
A,I_DSK2_BAB,PC_IND_IU3,ES,2025,69.03 ,69.03
A,I_DSK2_BAB,PC_IND_IU3,ES1,2025,66.58 ,66.58
A,I_DSK2_BAB,PC_IND_IU3,ES2,2025,68.60 ,68.6
A,I_DSK2_BAB,PC_IND_IU3,ES3,2025,73.35 ,73.35
A,I_DSK2_BAB,PC_IND_IU3,ES4,2025,65.36 ,65.36
A,I_DSK2_BAB,PC_IND_IU3,ES5,2025,70.70 ,70.7
A,I_DSK2_BAB,PC_IND_IU3,ES6,2025,66.67 ,66.67
A,I_DSK2_BAB,PC_IND_IU3,ES7,2025,68.93 ,68.93
A,I_DSK2_BAB,PC_IND_IU3,FI,2025,82.57 ,82.57
A,I_DSK2_BAB,PC_IND_IU3,FR,2025,69.22 ,69.22
A,I_DSK2_BAB,PC_IND_IU3,FR1,2025,73.67 u,73.67
A,I_DSK2_BAB,PC_IND_IU3,FRB,2025,65.93 u,65.93
A,I_DSK2_BAB,PC_IND_IU3,FRC,2025,63.32 u,63.32
A,I_DSK2_BAB,PC_IND_IU3,FRD,2025,65.78 u,65.78
A,I_DSK2_BAB,PC_IND_IU3,FRE,2025,64.94 u,64.94
A,I_DSK2_BAB,PC_IND_IU3,FRF,2025,65.75 u,65.75
A,I_DSK2_BAB,PC_IND_IU3,FRG,2025,69.80 u,69.8
A,I_DSK2_BAB,PC_IND_IU3,FRH,2025,71.19 u,71.19
A,I_DSK2_BAB,PC_IND_IU3,FRI,2025,68.55 u,68.55
A,I_DSK2_BAB,PC_IND_IU3,FRJ,2025,69.66 u,69.66
A,I_DSK2_BAB,PC_IND_IU3,FRK,2025,72.82 u,72.82
A,I_DSK2_BAB,PC_IND_IU3,FRL,2025,70.47 u,70.47
A,I_DSK2_BAB,PC_IND_IU3,FRM,2025,72.83 u,72.83
A,I_DSK2_BAB,PC_IND_IU3,FRY,2025,56.36 u,56.36
A,I_DSK2_BAB,PC_IND_IU3,HR,2025,73.78 ,73.78
A,I_DSK2_BAB,PC_IND_IU3,HU,2025,61.77 ,61.77
A,I_DSK2_BAB,PC_IND_IU3,HU1,2025,72.29 ,72.29
A,I_DSK2_BAB,PC_IND_IU3,HU2,2025,57.84 ,57.84
A,I_DSK2_BAB,PC_IND_IU3,HU3,2025,55.64 ,55.64
A,I_DSK2_BAB,PC_IND_IU3,IE,2025,83.01 ,83.01
A,I_DSK2_BAB,PC_IND_IU3,IT,2025,60.08 ,60.08
A,I_DSK2_BAB,PC_IND_IU3,ITC,2025,64.95 ,64.95
A,I_DSK2_BAB,PC_IND_IU3,ITF,2025,51.38 ,51.38
A,I_DSK2_BAB,PC_IND_IU3,ITG,2025,54.64 ,54.64
A,I_DSK2_BAB,PC_IND_IU3,ITH,2025,64.54 ,64.54
A,I_DSK2_BAB,PC_IND_IU3,ITI,2025,61.03 ,61.03
A,I_DSK2_BAB,PC_IND_IU3,LT,2025,60.25 ,60.25
A,I_DSK2_BAB,PC_IND_IU3,LU,2025,62.95 ,62.95
A,I_DSK2_BAB,PC_IND_IU3,LV,2025,51.24 ,51.24
A,I_DSK2_BAB,PC_IND_IU3,ME,2025,46.91 ,46.91
A,I_DSK2_BAB,PC_IND_IU3,MK,2025,30.93 ,30.93
A,I_DSK2_BAB,PC_IND_IU3,MT,2025,69.58 ,69.58
A,I_DSK2_BAB,PC_IND_IU3,NL,2025,83.85 ,83.85
A,I_DSK2_BAB,PC_IND_IU3,NL1,2025,81.13 ,81.13
A,I_DSK2_BAB,PC_IND_IU3,NL2,2025,84.43 ,84.43
A,I_DSK2_BAB,PC_IND_IU3,NL3,2025,85.36 ,85.36
A,I_DSK2_BAB,PC_IND_IU3,NL4,2025,81.07 ,81.07
A,I_DSK2_BAB,PC_IND_IU3,NO,2025,80.76 ,80.76
A,I_DSK2_BAB,PC_IND_IU3,PL,2025,56.24 ,56.24
A,I_DSK2_BAB,PC_IND_IU3,PL2,2025,59.89 ,59.89
A,I_DSK2_BAB,PC_IND_IU3,PL4,2025,53.32 ,53.32
A,I_DSK2_BAB,PC_IND_IU3,PL5,2025,57.36 ,57.36
A,I_DSK2_BAB,PC_IND_IU3,PL6,2025,52.35 ,52.35
A,I_DSK2_BAB,PC_IND_IU3,PL7,2025,53.64 ,53.64
A,I_DSK2_BAB,PC_IND_IU3,PL8,2025,47.72 ,47.72
A,I_DSK2_BAB,PC_IND_IU3,PL9,2025,66.91 ,66.91
A,I_DSK2_BAB,PC_IND_IU3,PT,2025,66.13 ,66.13
A,I_DSK2_BAB,PC_IND_IU3,PT1,2025,66.59 ,66.59
A,I_DSK2_BAB,PC_IND_IU3,PT2,2025,59.38 ,59.38
A,I_DSK2_BAB,PC_IND_IU3,PT3,2025,55.05 ,55.05
A,I_DSK2_BAB,PC_IND_IU3,RO,2025,34.18 ,34.18
A,I_DSK2_BAB,PC_IND_IU3,RO1,2025,31.75 ,31.75
A,I_DSK2_BAB,PC_IND_IU3,RO2,2025,33.53 ,33.53
A,I_DSK2_BAB,PC_IND_IU3,RO3,2025,40.62 ,40.62
A,I_DSK2_BAB,PC_IND_IU3,RO4,2025,29.12 ,29.12
A,I_DSK2_BAB,PC_IND_IU3,RS,2025,46.67 ,46.67
A,I_DSK2_BAB,PC_IND_IU3,RS1,2025,49.88 ,49.88
A,I_DSK2_BAB,PC_IND_IU3,RS2,2025,43.10 ,43.1
A,I_DSK2_BAB,PC_IND_IU3,SE,2025,71.23 ,71.23
A,I_DSK2_BAB,PC_IND_IU3,SE1,2025,72.12 ,72.12
A,I_DSK2_BAB,PC_IND_IU3,SE2,2025,71.61 ,71.61
A,I_DSK2_BAB,PC_IND_IU3,SE3,2025,68.13 ,68.13
A,I_DSK2_BAB,PC_IND_IU3,SI,2025,50.79 ,50.79
A,I_DSK2_BAB,PC_IND_IU3,SK,2025,57.91 ,57.91
A,I_DSK2_BAB,PC_IND_IU3,TR,2025,35.07 ,35.07
A,I_DSK2_BAB,PC_IND_IU3,TR1,2025,41.00 ,41.0
A,I_DSK2_BAB,PC_IND_IU3,TR2,2025,30.55 ,30.55
A,I_DSK2_BAB,PC_IND_IU3,TR3,2025,33.68 ,33.68
A,I_DSK2_BAB,PC_IND_IU3,TR4,2025,49.93 ,49.93
A,I_DSK2_BAB,PC_IND_IU3,TR5,2025,47.30 ,47.3
A,I_DSK2_BAB,PC_IND_IU3,TR6,2025,29.01 ,29.01
A,I_DSK2_BAB,PC_IND_IU3,TR7,2025,25.58 ,25.58
A,I_DSK2_BAB,PC_IND_IU3,TR8,2025,28.16 ,28.16
A,I_DSK2_BAB,PC_IND_IU3,TR9,2025,29.77 ,29.77
A,I_DSK2_BAB,PC_IND_IU3,TRA,2025,22.05 ,22.05
A,I_DSK2_BAB,PC_IND_IU3,TRB,2025,24.72 ,24.72
A,I_DSK2_BAB,PC_IND_IU3,TRC,2025,21.63 ,21.63
A,I_DSK2_BAB,PC_IND_IU3,XK,2025,76.76 ,76.76
A,I_DSK2_CC_AB,PC_IND,AL,2025,84.34 ,84.34
A,I_DSK2_CC_AB,PC_IND,AT,2025,90.24 ,90.24
A,I_DSK2_CC_AB,PC_IND,AT1,2025,90.73 ,90.73
A,I_DSK2_CC_AB,PC_IND,AT2,2025,89.07 ,89.07
A,I_DSK2_CC_AB,PC_IND,AT3,2025,90.29 ,90.29
A,I_DSK2_CC_AB,PC_IND,BA,2025,87.05 ,87.05
A,I_DSK2_CC_AB,PC_IND,BE,2025,86.19 ,86.19
A,I_DSK2_CC_AB,PC_IND,BE1,2025,85.39 ,85.39
A,I_DSK2_CC_AB,PC_IND,BE2,2025,87.49 ,87.49
A,I_DSK2_CC_AB,PC_IND,BE3,2025,84.09 ,84.09
A,I_DSK2_CC_AB,PC_IND,BG,2025,78.49 ,78.49
A,I_DSK2_CC_AB,PC_IND,BG3,2025,76.89 ,76.89
A,I_DSK2_CC_AB,PC_IND,BG4,2025,79.95 ,79.95
A,I_DSK2_CC_AB,PC_IND,CH,2025,94.92 ,94.92
